store_id,store_name,latitude,longitude,sku_id,price,baseline_median,delta,pct_change,zscore_mad,precip_mm_24h,exposed,flagged
5,Mancino Market - Nolita,40.72139,-73.99545,P00648,10.19,10.19,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01139,2.8,2.8,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00853,2.46,2.46,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01008,4.86,4.86,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00651,3.3,3.3,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00591,4.63,4.63,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01205,5.38,5.38,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01206,4.19,4.19,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01079,5.87,5.87,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00967,3.73,3.73,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01347,2.89,2.89,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01031,2.09,2.09,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01352,3.74,3.74,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01353,3.27,3.27,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00113,4.26,4.26,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00524,3.17,3.17,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00390,9.47,9.47,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00512,2.19,2.19,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01008,4.86,4.86,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00380,3.31,3.31,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01148,2.2,2.2,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00911,1.91,1.91,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01344,3.67,3.67,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01084,2.76,2.76,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00524,3.17,3.17,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01110,4.8,4.8,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00121,2.41,2.41,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00410,15.6,15.6,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00426,2.35,2.35,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00918,9.17,9.17,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00897,12.2,12.2,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00064,7.19,7.19,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00925,9.98,9.98,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00425,3.68,3.68,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00423,2.62,2.62,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00564,10.12,10.12,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00417,3.6,3.6,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01362,3.05,3.05,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01032,2.4,2.4,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00900,3.07,3.07,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00061,4.91,4.91,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01211,7.29,7.29,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00569,5.48,5.48,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01213,3.66,3.66,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01137,2.87,2.87,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00077,2.73,2.73,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01109,2.57,2.57,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01496,2.55,2.55,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00075,4.97,4.97,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00074,3.62,3.62,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00612,4.24,4.24,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01102,3.37,3.37,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00640,7.63,7.63,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00861,5.81,5.81,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00664,7.03,7.03,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00751,7.95,7.95,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00760,2.14,2.14,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01062,4.29,4.29,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00763,11.38,11.38,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00639,3.77,3.77,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00609,7.65,7.65,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01093,4.27,4.27,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01087,1.85,1.85,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00553,1.83,1.83,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00144,8.38,8.38,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00040,3.82,3.82,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00041,4.29,4.29,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00848,3.53,3.53,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00836,17.25,17.25,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00568,1.91,1.91,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01095,5.88,5.88,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00093,5.91,5.91,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00148,4.35,4.35,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00507,8.93,8.93,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00792,3.98,3.98,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01049,6.01,6.01,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00019,3.49,3.49,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00023,2.51,2.51,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00510,3.17,3.17,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00667,5.11,5.11,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00878,1.93,1.93,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01162,4.63,4.63,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01453,8.68,8.68,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00747,11.49,11.49,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00740,3.41,3.41,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01025,7.51,7.51,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00731,4.06,4.06,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00476,4.27,4.27,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00089,3.73,3.73,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01164,3.64,3.64,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00781,3.98,3.98,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01172,3.41,3.41,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01437,7.54,7.54,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00769,3.12,3.12,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00700,3.42,3.42,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01019,5.63,5.63,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01136,4.98,4.98,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01443,10.33,10.33,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01134,3.27,3.27,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01151,1.65,1.65,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00727,2.08,2.08,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00729,9.13,9.13,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01125,5.56,5.56,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01123,4.95,4.95,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01476,8.59,8.59,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01033,2.67,2.67,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01034,10.22,10.22,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00724,4.59,4.59,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01472,2.64,2.64,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00706,7.71,7.71,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00485,10.23,10.23,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00708,2.49,2.49,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01143,4.01,4.01,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00714,4.66,4.66,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01140,3.69,3.69,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00715,4.54,4.54,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00715,4.54,4.54,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00157,7.26,7.26,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01070,4.96,4.96,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00237,3.4,3.4,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00315,2.12,2.12,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00319,7.42,7.42,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00269,2.92,2.92,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00951,8.34,8.34,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00276,11.36,11.36,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01238,13.2,13.2,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00335,3.01,3.01,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01405,7.41,7.41,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00960,9.51,9.51,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00242,4.09,4.09,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01429,5.0,5.0,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01217,11.69,11.69,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00306,3.02,3.02,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00238,16.35,16.35,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00243,3.61,3.61,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00182,3.6,3.6,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01415,7.31,7.31,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00244,5.12,5.12,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01411,2.65,2.65,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00282,3.24,3.24,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01359,6.37,6.37,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00122,3.12,3.12,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01210,4.42,4.42,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00388,2.62,2.62,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01353,3.27,3.27,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00159,1.56,1.56,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00964,9.42,9.42,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00163,10.04,10.04,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00367,8.11,8.11,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01270,7.09,7.09,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00024,3.15,3.15,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00296,5.64,5.64,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01245,3.67,3.67,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00355,1.92,1.92,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01244,3.37,3.37,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01344,3.67,3.67,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01345,3.5,3.5,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01481,9.29,9.29,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00239,8.01,8.01,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00242,4.09,4.09,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01476,8.59,8.59,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00249,20.09,20.09,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00009,2.66,2.66,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01474,7.59,7.59,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01472,2.64,2.64,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01467,11.87,11.87,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01472,2.64,2.64,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01488,4.17,4.17,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00215,2.43,2.43,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00216,2.76,2.76,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00218,4.51,4.51,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00006,7.27,7.27,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00004,11.32,11.32,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01497,3.19,3.19,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00197,3.83,3.83,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01493,1.93,1.93,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00224,3.68,3.68,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00229,2.8,2.8,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01423,3.39,3.39,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01418,7.72,7.72,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01441,4.25,4.25,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01381,11.61,11.61,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00111,9.18,9.18,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01440,13.37,13.37,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00297,5.64,5.64,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00236,4.91,4.91,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01373,3.9,3.9,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01371,8.03,8.03,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00962,3.48,3.48,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00211,7.96,7.96,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00275,8.75,8.75,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01358,2.77,2.77,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01403,4.65,4.65,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01394,3.38,3.38,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00282,3.24,3.24,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01449,6.21,6.21,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00129,3.98,3.98,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01096,2.78,2.78,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00487,6.04,6.04,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P01282,4.05,4.05,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00465,6.28,6.28,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01299,6.23,6.23,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01124,3.87,3.87,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01160,10.83,10.83,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00132,7.06,7.06,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01310,3.73,3.73,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01111,10.34,10.34,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00493,2.98,2.98,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00980,3.42,3.42,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00499,5.89,5.89,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01041,2.42,2.42,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01039,3.8,3.8,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00915,2.92,2.92,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01031,2.09,2.09,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00503,8.59,8.59,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01331,2.04,2.04,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01333,3.99,3.99,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00505,2.87,2.87,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01027,7.38,7.38,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01085,6.81,6.81,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00126,3.25,3.25,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00982,4.04,4.04,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00496,3.9,3.9,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01071,2.3,2.3,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01064,1.98,1.98,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00052,5.29,5.29,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00127,3.98,3.98,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01128,5.12,5.12,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01180,16.21,16.21,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01190,2.29,2.29,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01291,2.53,2.53,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01287,3.85,3.85,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00202,2.64,2.64,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01105,10.51,10.51,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01285,9.53,9.53,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00444,2.1,2.1,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00449,4.09,4.09,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00100,5.48,5.48,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00150,2.97,2.97,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01164,3.64,3.64,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01162,4.63,4.63,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01165,7.37,7.37,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01282,4.05,4.05,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P00325,6.64,6.64,0.0,0.0,0.0,60.0,True,False
